Fecha de pago,Identificacion- NIT,Nombre Razon Social,Descripcion,Fuente,Valor,Concepto Pago,Ordenes de Pago
5/05/2023,800099062,MUNICIPIO DE BUESACO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,23524781.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129091923
5/05/2023,800019816,MUNICIPIO DE COLON GENOVA NARIÑO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,16354169.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129092023
5/05/2023,800019000,MUNICIPIO DE CONSACA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,18572727.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129092123
5/05/2023,800099064,MUNICIPIO DE CONTADERO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,18260437.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129092223
5/05/2023,800099070,MUNICIPIO DE CUASPUD,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,22350014.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129092323
5/05/2023,800099066,MUNICIPIO DE CUMBAL,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,28454014.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129092423
5/05/2023,800199959,MUNICIPIO DE CHACHAGUI,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,20689447.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129092523
5/05/2023,800099079,MUNICIPIO EL ROSARIO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,21105644.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129092623
5/05/2023,800099080,MUNICIPIO EL TABLON DE GOMEZ,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,24700955.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129092723
5/05/2023,800099084,MUNICIPIO EL TAMBO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,19084182.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129092823
5/05/2023,800099089,MUNICIPIO DE FUNES,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,19347276.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129092923
5/05/2023,800015689,MUNICIPIO DE GUACHUCAL,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,21036772.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129093023
5/05/2023,800099090,MUNICIPIO DE GUAITARILLA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,16908603.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129093123
5/05/2023,800083672,MUNICIPIO DE GUALMATAN,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,15739791.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129093223
5/05/2023,800099092,MUNICIPIO DE ILES,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,21955844.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129093323
5/05/2023,800019005,MUNICIPIO DE IMUES NARIÑO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,16771894.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129093423
5/05/2023,800099095,MUNICIPIO DE IPIALES,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,53582414.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129093523
5/05/2023,800099098,MUNICIPIO DE LA CRUZ,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,18363217.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129093623
5/05/2023,800099100,MUNICIPIO DE LA FLORIDA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,25664006.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129093723
5/05/2023,800149894,MUNICIPIO DE LA LLANADA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,16806588.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129093823
5/05/2023,800099102,MUNICIPIO LA UNION,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,26981343.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129093923
5/05/2023,800099105,MUNICIPIO DE LINARES,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,17316575.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129094023
5/05/2023,800019112,MUNICIPIO DE LOS ANDES,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,20150837.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129094123
5/05/2023,800099108,MUNICIPIO DE MALLAMA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,16064022.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129094223
5/05/2023,800099115,MUNICIPIO DE OSPINA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,16492661.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129094323
5/05/2023,800037232,MUNICIPIO DE POTOSI,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,16385629.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129094423
5/05/2023,800222498,MUNICIPIO DE PROVIDENCIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,19150048.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129094523
5/05/2023,800099118,MUNICIPIO DE PUERRES,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,15602968.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129094623
5/05/2023,800099122,MUNICIPIO DE PUPIALES,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,19560670.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129094723
5/05/2023,800099127,MUNICIPIO DE RICAURTE,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,43731795.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129094823
5/05/2023,800099132,MUNICIPIO DE ROBERTO PAYAN,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,31930831.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129094923
5/05/2023,800099138,MUNICIPIO DE SANDONA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,19782325.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129095023
5/05/2023,800099143,MUNICIPIO DE SAN PABLO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,17594695.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129095123
5/05/2023,800148720,MUNICIPIO DE SAN PEDRO DE CARTAGO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,20190556.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129095223
5/05/2023,800019685,MUNICIPIO DE SANTACRUZ GUACHAVES,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,30380449.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129095323
5/05/2023,800099151,MUNICIPIO DE TANGUA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,22298959.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129095423
5/05/2023,800099153,MUNICIPIO DE YACUANQUER,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,19009809.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129095523
5/05/2023,891280001,INSTITUTO DEPARTAMENTAL DE SALUD DE NARINO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NARIÑO,Nación,667982360.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129095623
5/05/2023,800039803,MUNICIPIO DE EL ZULIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NORTE DE SANTANDER,Nación,26837365.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129095723
5/05/2023,800005292,MUNICIPIO DE HERRAN,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NORTE DE SANTANDER,Nación,23346634.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129095823
5/05/2023,800000681,MUNICIPIO DE LA PLAYA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NORTE DE SANTANDER,Nación,21606913.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129095923
5/05/2023,890503373,MUNICIPIO VILLA DEL ROSARIO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NORTE DE SANTANDER,Nación,52157987.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129096023
5/05/2023,890500890,INSTITUTO DEPARTAMENTAL DE SALUD DE NORTE DE SANTANDER,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE NORTE DE SANTANDER,Nación,770373093.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129096123
5/05/2023,800094164,DEPARTAMENTO DEL PUTUMAYO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE PUTUMAYO,Nación,788581950.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129096323
5/05/2023,890000441,MUNICIPIO DE CALARCA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE QUINDIO,Nación,36826106.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129096423
5/05/2023,890001639,DEPARTAMENTO DEL QUINDIO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE QUINDIO,Nación,158685826.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129096523
5/05/2023,891480030,MUNICIPIO DE PEREIRA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE RISARALDA,Nación,189995077.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129096623
5/05/2023,891480022,MUNICIPIO DE APIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE RISARALDA,Nación,14871576.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129096723
5/05/2023,890801143,MUNICIPIO DE BALBOA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE RISARALDA,Nación,13639951.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129096823
5/05/2023,891480024,MUNICIPIO DE BELEN DE UMBRIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE RISARALDA,Nación,21041255.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129096923
5/05/2023,800099310,MUNICIPIO DE DOSQUEBRADAS,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE RISARALDA,Nación,90145912.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129097123
5/05/2023,891480027,MUNICIPIO DE LA VIRGINIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE RISARALDA,Nación,16964060.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129097223
5/05/2023,891480032,MUNICIPIO DE QUINCHIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE RISARALDA,Nación,24768364.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129097323
5/05/2023,891480085,DEPARTAMENTO DE RISARALDA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE RISARALDA,Nación,136698790.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129097423
5/05/2023,892400038,DEPARTAMENTO ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SAN ANDRES,Nación,693880275.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129097523
5/05/2023,890210928,MUNICIPIO DE AGUADA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,15185818.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129097623
5/05/2023,800099455,MUNICIPIO DE ALBANIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,15805664.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129097723
5/05/2023,890205334,MUNICIPIO DE ARATOCA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,18936943.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129097823
5/05/2023,890206033,MUNICIPIO DE BARBOSA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,20551486.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129097923
5/05/2023,890210932,MUNICIPIO DE BARICHARA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,15649841.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129098023
5/05/2023,890201900,MUNICIPIO DE BARRANCABERMEJA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,89956899.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129098123
5/05/2023,890208119,MUNICIPIO DE BETULIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,18966903.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129098223
5/05/2023,890205575,MUNICIPIO DE CABRERA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,13406700.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129098323
5/05/2023,890209889,MUNICIPIO DE EL CERRITO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,15550468.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129098423
5/05/2023,890206724,MUNICIPIO DE CHARTA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,12230998.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129098523
5/05/2023,890208098,MUNICIPIO DE CHIPATA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,16069569.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129098623
5/05/2023,800104060,MUNICIPIO DE CONCEPCION,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,15408005.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129098723
5/05/2023,890208947,MUNICIPIO DE CONFINES,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,12929296.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129098823
5/05/2023,890205058,MUNICIPIO DE COROMORO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,18849455.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129098923
5/05/2023,890270859,MUNICIPIO DE EL CARMEN DE CHUCURI,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,35473186.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129099023
5/05/2023,890205439,MUNICIPIO DE EL GUACAMAYO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,11468153.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129099123
5/05/2023,800213967,MUNICIPIO DE EL PEÑON,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,23880891.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129099223
5/05/2023,890208199,MUNICIPIO DE EL PLAYON,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,23408624.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129099323
5/05/2023,890205114,MUNICIPIO DE ENCINO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,16132010.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129099423
5/05/2023,890209666,MUNICIPIO DE ENCISO,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,16798204.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129099523
5/05/2023,890209640,MUNICIPIO DE FLORIAN,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,23198159.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129099623
5/05/2023,890204802,MUNICIPIO DE GIRON,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,72630353.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129099723
5/05/2023,890204979,MUNICIPIO DE GUAPOTA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,13094068.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129099823
5/05/2023,890210945,MUNICIPIO DE GUAVATA,SISTEMA GENERAL DE PARTICIPACIONES SALUD - SALUD PÚBLICA Y SUBSIDIO A LA OFERTA DEPARTAMENTO DE SANTANDER,Nación,14319624.0,GIRO SGP SUBS A LA OFERTA DOCEAVA ABRIL 2023 DCTO SGP 76-2023 Y RES405/23,129099923
